# fields=10 strings=0,1,5,6,7,8
"%s agrees with %s.","%s agrees with %s.",0,0,0,"%s赞同%s的观点。","%s согласен с %s.","%s está de acuerdo con %s.","%s concorda com %s.",8323198
"o.","%s smiles shyly at %s.",0,0,0,"%s害羞地避开了%s。","%s застенчиво улыбается %s.","%s sonríe tímidamente a %s.","%s sorri timidamente para %s.",4128894
".","%s smiles shyly at you.",0,0,0,"%s害羞地避开了你。","%s застенчиво улыбается вам.","%s sonríe tímidamente a ti.","%s sorri timidamente para você.",4128894
"","You smile shyly at %s.",0,0,0,"你在%s面前感到很害羞。","Вы застенчиво улыбаетесь %s.","Sonríes tímidamente a %s.","Você sorri timidamente para %s.",4128894
"%s concorda.","%s smiles shyly.",0,0,0,"%s显得十分害羞！","%s застенчиво улыбается.","%s sonríe tímidamente.","%s sorri timidamente.",4128894
"s concorda.","You smile shyly.",0,0,0,"你显得十分害羞！","Вы застенчиво улыбаетесь.","Sonríes tímidamente.","Você sorri timidamente.",4128894
" concorda.","%s sighs at %s.",0,0,0,"%s对着%s叹了口气。","%s вздыхает, глядя на %s.","%s suspira a %s.","%s suspira para %s.",8323198
"concorda.","%s sighs at you.",0,0,0,"%s对着你叹了口气","%s вздыхает, глядя на вас.","%s suspira a ti.","%s suspira para você.",8323198
"oncorda.","You sigh at %s.",0,0,0,"你对着%s叹了口气","Вы вздыхаете, глядя на %s.","Suspiras a %s.","Você suspira para %s.",8323198
"ncorda.","%s lets out a long, drawn-out sigh.",0,0,0,"%s长长地叹了一口气。","%s испускает долгий, протяжный выдох.","%s suelta un suspiro largo y prolongado.","%s solta um suspiro longo e prolongado.",8323198
"corda.","You let out a long, drawn-out sigh.",0,0,0,"你长长地叹了一口气。","Вы испускаете долгий, протяжный выдох.","Sueltas un suspiro largo y prolongado.","Você solta um suspiro longo e prolongado.",8323198
"orda.","",0,0,0,"","","","",8323196
"rda.","",0,0,0,"","","","",8323196
"da.","%s falls asleep. Zzzzzzz.",0,0,0,"%s进入了梦乡。Zzzzzzz…","%s засыпает. Ззззз.","%s se queda dormido. Zzzzzzz.","%s adormece. Zzzzzzz.",8323198
"a.","You fall asleep.  Zzzzzzz.",0,0,0,"你进入了梦乡。Zzzzzzz…","Вы засыпаете. Ззззз.","Te quedas dormido. Zzzzzzz.","Você adormece. Zzzzzzz.",8323198
".","%s bares his teeth and snarls at %s.",0,0,0,"%s呲牙咧嘴地朝着%s怒吼。","%s скалит зубы и рычит на %s.","%s enseña los dientes y gruñe a %s.","%s mostra os dentes e rosna para %s.",8323198
"","%s bares his teeth and snarls at you.",0,0,0,"%s呲牙咧嘴地朝着你怒吼。","%s скалит зубы и рычит на тебя.","%s enseña los dientes y gruñe a ti.","%s mostra os dentes e rosna para você.",8323198
"You agree.","You bare your teeth and snarl at %s.",0,0,0,"你呲牙咧嘴地朝着%s怒吼。","Вы скалите зубы и рычите на %s.","Enseñas los dientes y gruñes a %s.","Você mostra os dentes e rosna para %s.",8323198
"ou agree.","%s bares his teeth and snarls.",0,0,0,"%s呲牙咧嘴地开始怒吼。","%s рычит и скалит зубы.","%s muestra los dientes y gruñe.","%s mostra os dentes e rosna.",8323198
"u agree.","You bare your teeth and snarl.",0,0,0,"你呲牙咧嘴地开始怒吼。","Вы рычите и скалите зубы.","Enseñas los dientes y gruñes.","Você mostra os dentes e rosna.",8323198
" agree.","%s bares her teeth and snarls at %s.",0,0,0,"%s呲牙咧嘴地朝着%s怒吼。","%s обнажает зубы и рычит на %s.","%s enseña los dientes y gruñe a %s.","%s mostra os dentes e rosna para %s.",8323198
"agree.","%s bares her teeth and snarls at you.",0,0,0,"%s呲牙咧嘴地朝着你怒吼。","%s обнажает зубы и рычит на вас.","%s gruñe ante ti.","%s mostra os dentes e rosna para você.",8323198
"gree.","%s bares her teeth and snarls.",0,0,0,"%s呲牙咧嘴地开始怒吼。","%s обнажает зубы и рычит.","%s muestra los dientes y gruñe.","%s mostra os dentes e rosna.",8323198
"ree.","%s spits on %s.",0,0,0,"%s对着%s吐口水。","%s плюет на %s.","%s escupe a %s.","%s cospe em %s.",8323198
"ee.","%s spits on you.",0,0,0,"%s对着你吐口水","%s плюет на вас.","%s te escupe.","%s cospe em você.",8323198
"e.","You spit on %s.",0,0,0,"你对着%s吐口水。","Вы плюете на %s.","Escupes a %s.","Você cospe em %s.",8323198
".","%s spits on the ground.",0,0,0,"%s朝地上吐口水。","%s плюет на землю.","%s escupe en el suelo.","%s cospe no chão.",8323198
"","You spit on the ground.",0,0,0,"你朝地上吐口水。","Вы плюете на землю.","Escupes en el suelo.","Você cospe no chão.",8323198
"你表示赞同。","%s stares %s down.",0,0,0,"%s用目光压倒了%s。","%s смотрит на %s свысока.","%s mira fijamente a %s.","%s encara %s.",8323198
"��表示赞同。","%s stares you down.",0,0,0,"%s用目光压倒了你。","%s смотрит на вас свысока.","%s te mira fijamente.","%s encara você.",8323198
"�表示赞同。","You stare %s down.",0,0,0,"你用目光压倒了%s。","Вы смотрите на %s свысока.","Miras fijamente a %s.","Você encara %s.",8323198
"表示赞同。","%s stares off into the distance.",0,0,0,"%s凝视着远方。","%s смотрит вдаль.","%s mira fijamente a la distancia.","%s encara a distância.",8323198
"��示赞同。","You stare off into the distance.",0,0,0,"你凝视着远方。","Вы смотрите вдаль.","Miras fijamente a la distancia.","Você encara a distância.",8323198
"�示赞同。","%s is surprised by %s's actions.",0,0,0,"%s对于%s的行为感到很惊讶。","%s удивлен действиями %s.","%s está sorprendido por las acciones de %s.","%s está surpreso com as ações de %s.",4128894
"示赞同。","%s is surprised by your actions.",0,0,0,"%s对于你的行为感到很惊讶。","%s удивлен вашими действиями.","%s está sorprendido por tus acciones.","%s está surpreso com suas ações.",4128894
"��赞同。","You are surprised by %s's actions.",0,0,0,"你对于%s的行为感到很惊讶。","Вы удивлены действиями %s.","Estás sorprendido por las acciones de %s.","Você está surpreso com as ações de %s.",4128894
"�赞同。","%s is so surprised!",0,0,0,"%s感到非常惊讶!","%s удивлен!","%s está muy sorprendido.","%s está muito surpreso.",8323198
"赞同。","You are so surprised!",0,0,0,"你感到非常的惊讶!","Вы удивлены!","¡Estás muy sorprendido!","Você está muito surpreso!",8323198
"��同。","%s surrenders before %s.  Such is the agony of defeat...",0,0,0,"%s向%s投降。失败的滋味真不好受啊……","%s сдается перед %s. Такова агония поражения...","%s se rinde ante %s. Tal es la agonía de la derrota...","%s se rende a %s. Tal é a agonia da derrota...",8323198
"�同。","%s surrenders before you.  Such is the agony of defeat...",0,0,0,"%s向你投降。失败的滋味真不好受啊……","%s сдается перед вами. Такова агония поражения...","%s se rinde ante ti. Tal es la agonía de la derrota...","%s se rende a você. Tal é a agonia da derrota...",8323198
"同。","You surrender before %s.  Such is the agony of defeat...",0,0,0,"你向%s投降。失败的滋味真不好受啊…","Вы сдаетесь перед %s. Такова агония поражения...","Te rindes ante %s. Tal es la agonía de la derrota...","Você se rende a %s. Tal é a agonia da derrota...",8323198
"��。","%s surrenders to his opponents.",0,0,0,"%s向他的对手投降。","%s сдается своему опоненту.","%s se rinde ante sus oponentes.","%s se rende aos seus oponentes.",8323198
"�。","You surrender to your opponents.",0,0,0,"你向对手投降。","Вы сдаетесь вашему опоненту.","Te rindes ante tus oponentes.","Você se rende aos seus oponentes.",8323198
"。","%s surrenders to her opponents.",0,0,0,"%s向她的对手投降。","%s сдаётся перед своими соперниками.","%s se rinde ante sus oponentes.","%s se rende aos seus oponentes.",8323198
"��","%s wants to talk things over with %s.",0,0,0,"%s有些事想和%s讨论一下。","%s хочет обсудить некоторые вещи с %s.","%s quiere hablar las cosas con %s.","%s quer conversar com %s.",8323198
"�","%s wants to talk things over with you.",0,0,0,"%s有些事想和你讨论一下。","%s хочет обсудить некоторые вещи с вами.","%s quiere hablar las cosas contigo.","%s quer conversar com você.",8323198
"","You want to talk things over with %s.",0,0,0,"你有些事想和%s讨论一下。","Вы хотите обсудить некоторые вещи с %s.","Quieres hablar las cosas con %s.","Você quer conversar com %s.",8323198
"Вы согласны.","%s talks to himself since no one else seems interested.",0,0,0,"因为没有人感兴趣，%s只能自言自语。","%s разговаривает сам с собой, так как больше никому это не интересно.","%s habla consigo mismo ya que nadie más parece interesado.","%s fala consigo mesmo, já que ninguém mais parece interessado.",8323198
"�ы согласны.","You talk to yourself since no one else seems interested.",0,0,0,"看上去没有人感兴趣，你只能自言自语。","Вы разговариваете сами с собой, так как больше никому это не интересно.","Hablas contigo mismo ya que nadie más parece interesado.","Você fala consigo mesmo, já que ninguém mais parece interessado.",8323198
"ы согласны.","%s talks to herself since no one else seems interested.",0,0,0,"看上去没有人感兴趣，%s只能自言自语。","%s разговаривает сама с собой, так как больше никому это не интересно.","%s habla consigo misma ya que nadie más parece interesado.","%s fala consigo mesma, já que ninguém mais parece interessado.",8323198
"� согласны.","%s talks excitedly with %s.",0,0,0,"%s正和%s兴高采烈地交谈着。","%s взволнованно разговаривает с %s.","%s habla emocionado con %s.","%s fala animadamente com %s.",8323198
" согласны.","%s talks excitedly with you.",0,0,0,"%s正和你兴高采烈地交谈着。","%s взволнованно разговаривает с вами.","%s habla emocionado contigo.","%s fala animadamente com você.",8323198
"согласны.","You talk excitedly with %s.",0,0,0,"你正和%s兴高采烈地交谈着。","Вы взволнованно разговариваете с %s.","Hablas emocionado con %s.","Você fala animadamente com %s.",8323198
"�огласны.","%s talks excitedly with everyone.",0,0,0,"%s正和大家兴高采烈地交谈着。","%s взволнованно разговаривает со всеми.","%s habla emocionado con todos.","%s fala animadamente com todos.",8323198
"огласны.","You talk excitedly with everyone.",0,0,0,"你正和大家兴高采烈地交谈着。","Вы взволнованно разговариваете со всеми.","Hablas emocionado con todos.","Você fala animadamente com todos.",8323198
"�гласны.","%s questions %s.",0,0,0,"%s正在向%s提问。","%s задает вопросы %s.","%s cuestiona a %s.","%s questiona %s.",8323198
"гласны.","%s questions you.",0,0,0,"%s向你提问。","%s задает вам вопросы.","%s te cuestiona.","%s questiona você.",8323198
"�ласны.","You question %s.",0,0,0,"你向%s提问。","Вы задаете вопросы %s.","Cuestionas a %s.","Você questiona %s.",8323198
"ласны.","%s wants to know the meaning of life.",0,0,0,"%s想要知道生活的意义。","%s хочет знать в чем смысл жизни.","%s quiere saber el significado de la vida.","%s quer saber o significado da vida.",8323198
"�асны.","You want to know the meaning of life.",0,0,0,"你想要知道生活的意义。","Вы хотите знать в чем смысл жизни.","Quieres saber el significado de la vida.","Você quer saber o significado da vida.",8323198
"асны.","%s taps his foot as he waits for %s.",0,0,0,"%s一边用脚打着拍子一边等待%s。","%s стучит ногой ожидая %s.","%s golpea con el pie mientras espera a %s.","%s bate o pé enquanto espera por %s.",8323198
"�сны.","%s taps his foot as he waits for you.",0,0,0,"%s一边用脚打着拍子一边等你。","%s стучит ногой ожидая вас.","%s golpea con el pie mientras te espera.","%s bate o pé enquanto espera por você.",8323198
"сны.","You tap your foot as you wait for %s.",0,0,0,"你一边用脚打着拍子一边等待%s。","Вы стучите ногой ожидая %s.","Golpeas con el pie mientras esperas a %s.","Você bate o pé enquanto espera por %s.",8323198
"�ны.","%s taps his foot.  Hurry up already!",0,0,0,"%s不耐烦地用脚打着拍子，快一点！","%s топает ногой. Давай быстрее!","%s golpea con el pie. ¡Date prisa ya!","%s bate o pé. Apresse-se!",8323198
"ны.","You tap your foot.  Hurry up already!",0,0,0,"你不耐烦地用脚打着拍子，快一点！","Вы топаете ногой. Давай быстрее!","Golpeas con el pie. ¡Date prisa ya!","Você bate o pé. Apresse-se!",8323198
"�ы.","%s taps her foot as she waits for %s.",0,0,0,"%s一边用脚打着拍子一边等待%s。","%s топает ногой, ожидая %s.","%s golpea con el pie mientras espera a %s.","%s bate o pé enquanto espera por %s.",8323198
"ы.","%s taps her foot as she waits for you.",0,0,0,"%s一边用脚打着拍子一边等你。","%s топает ногой, ожидая вас.","%s golpea con el pie mientras te espera.","%s bate o pé enquanto espera por você.",8323198
"�.","%s taps her foot.  Hurry up already!",0,0,0,"%s不耐烦地用脚打着拍子，快一点！","%s топает ногой. Ну же, быстрее!","%s golpea con el pie. ¡Date prisa ya!","%s bate o pé. Apresse-se!",8323198
".","%s thanks %s.",0,0,0,"%s向%s表示感谢。","%s благодарит %s.","%s agradece a %s.","%s agradece a %s.",8323198
"","%s thanks you.",0,0,0,"%s对你表示感谢。","%s благодарит вас.","%s te agradece.","%s agradece a você.",8323198
"Estás de acuerdo.","You thank %s.",0,0,0,"你对%s表示感谢。","Вы благодарите %s.","Agradeces a %s.","Você agradece a %s.",8323198
"stás de acuerdo.","%s thanks everyone.",0,0,0,"%s向大家表示感谢。","%s благодарит всех.","%s agradece a todos.","%s agradece a todos.",8323198
"tás de acuerdo.","You thank everyone around you.",0,0,0,"你向周围的大家表示感谢。","Вы благодарите всех вокруг.","Agradeces a todos a tu alrededor.","Você agradece a todos ao seu redor.",8323198
"ás de acuerdo.","%s threatens %s with the wrath of doom.",0,0,0,"%s怒不可遏地威胁%s。","%s угрожает %s роком смерти.","%s amenaza a %s con la ira de la perdición.","%s ameaça %s com a ira da perdição.",8323198
"�s de acuerdo.","%s threatens you with the wrath of doom.",0,0,0,"%s怒不可遏地威胁你。","%s угрожает вам роком смерти.","%s te amenaza con la ira de la perdición.","%s ameaça você com a ira da perdição.",8323198
"s de acuerdo.","You threaten %s with the wrath of doom.",0,0,0,"你怒不可遏地威胁%s。","Вы угрожаете %s роком смерти.","Amenazas a %s con la ira de la perdición.","Você ameaça %s com a ira da perdição.",8323198
" de acuerdo.","%s threatens everyone with the wrath of doom.",0,0,0,"%s怒不可遏地威胁大家。","%s угрожает всем роком смерти.","%s amenaza a todos con la ira de la perdición.","%s ameaça todos com a ira da perdição.",8323198
"de acuerdo.","You threaten everyone with the wrath of doom.",0,0,0,"你怒不可遏地威胁大家。","Вы угрожаете всем роком смерти.","Amenazas a todos con la ira de la perdición.","Você ameaça todos com a ira da perdição.",8323198
"e acuerdo.","%s lets %s know that he is tired.",0,0,0,"%s告诉%s他已经很累了。","%s говорит %s что устал.","%s le hace saber a %s que está cansado.","%s informa a %s que está cansado.",8323198
" acuerdo.","%s lets you know that he is tired.",0,0,0,"%s告诉你他已经很累了。","%s говорит вам что устал.","%s te hace saber que está cansado.","%s te informa que está cansado.",8323198
"acuerdo.","You let %s know that you are tired.",0,0,0,"你告诉%s你已经很累了。","Вы говорите %s что устали.","Le haces saber a %s que estás cansado.","Você informa a %s que está cansado.",8323198
"cuerdo.","%s lets everyone know that he is tired.",0,0,0,"%s告诉大家他已经很累了。","%s говорит всем что он устал.","%s les hace saber a todos que está cansado.","%s informa a todos que está cansado.",8323198
"uerdo.","You let everyone know that you are tired.",0,0,0,"你告诉大家你已经很累了。","Вы говорите всем что устали.","Les haces saber a todos que estás cansado.","Você informa a todos que está cansado.",8323198
"erdo.","%s lets %s know that she is tired.",0,0,0,"%s告诉%s她已经很累了。","%s говорит %s что она устала.","%s le hace saber a %s que está cansada.","%s informa a %s que está cansada.",8323198
"rdo.","%s lets you know that she is tired.",0,0,0,"%s告诉你她已经很累了。","%s говорит вам что она устала.","%s te hace saber que está cansada.","%s te informa que está cansada.",8323198
"do.","%s lets everyone know that she is tired.",0,0,0,"%s告诉大家她已经很累了。","%s говорит всем что она устала.","%s les hace saber a todos que está cansada.","%s informa a todos que está cansada.",8323198
"o.","%s basks in the glory of victory with %s.",0,0,0,"%s与%s一起分享胜利的荣耀。","%s купается в лучах славы вместе с %s.","%s se regodea en la gloria de la victoria con %s.","%s se alegra na glória da vitória com %s.",8323198
".","%s basks in the glory of victory with you.",0,0,0,"%s与你一起分享胜利的荣耀。","%s купается в лучах славы вместе с вами.","%s se regodea en la gloria de la victoria contigo.","%s se alegra na glória da vitória com você.",8323198
"","You bask in the glory of victory with %s.",0,0,0,"你与%s一起分享胜利的荣耀。","Вы купаетесь в лучах славы вместе с %s.","Te regocijas en la gloria de la victoria con %s.","Você se alegra na glória da vitória com %s.",8323198
"Você concorda.","%s basks in the glory of victory.",0,0,0,"%s沉醉在胜利的荣耀之中。","%s купается в лучах славы.","%s se regodea en la gloria de la victoria.","%s se alegra na glória da vitória.",8323198
"ocê concorda.","You bask in the glory of victory.",0,0,0,"你沉醉在胜利的荣耀之中。","Вы купаетесь в лучах славы.","Te regocijas en la gloria de la victoria.","Você se alegra na glória da vitória.",8323198
"cê concorda.","%s waves at %s.",0,0,0,"%s向%s挥手致意。","%s машет %s рукой.","%s saluda con la mano a %s.","%s acena para %s.",8323198
"ê concorda.","%s waves at you.",0,0,0,"%s向你挥手致意。","%s машет вам рукой.","%s te saluda con la mano.","%s acena para você.",8323198
"� concorda.","You wave at %s.",0,0,0,"你向%s挥手致意。","Вы машете %s рукой.","Saludas con la mano a %s.","Você acena para %s.",8323198
" concorda.","%s waves.",0,0,0,"%s挥了挥手。","%s махает рукой.","%s saluda con la mano.","%s acena.",8323198
"concorda.","You wave.",0,0,0,"你挥了挥手。","Вы махаете рукой.","Saludas con la mano.","Você acena.",8323198
"oncorda.","%s welcomes %s.",0,0,0,"%s欢迎%s的到来。","%s приветствует %s.","%s da la bienvenida a %s.","%s dá as boas-vindas a %s.",8323198
"ncorda.","%s welcomes you.",0,0,0,"%s欢迎你的到来。","%s приветствует вас.","%s te da la bienvenida.","%s dá as boas-vindas a você.",8323198
"corda.","You welcome %s.",0,0,0,"你欢迎%s的到来。","Вы приветствуете %s.","Das la bienvenida a %s.","Você dá as boas-vindas a %s.",8323198
"orda.","%s welcomes everyone.",0,0,0,"%s向大家表示欢迎。","%s приветствует всех.","%s da la bienvenida a todos.","%s dá as boas-vindas a todos.",8323198
"rda.","You welcome everyone.",0,0,0,"你向大家表示欢迎。","Вы приветствуете всех.","Das la bienvenida a todos.","Você dá as boas-vindas a todos.",8323198
"da.","%s whines pathetically at %s.",0,0,0,"%s可怜巴巴地向%s诉苦。","%s жалобно скулит на %s.","%s lloriquea patéticamente a %s.","%s implora pateticamente a %s.",8323198
"a.","%s whines pathetically at you.",0,0,0,"%s可怜巴巴地向你诉苦。","%s жалобно скулит на вас.","%s lloriquea patéticamente a ti.","%s implora pateticamente a você.",8323198
".","You whine pathetically at %s.",0,0,0,"你可怜巴巴地向%s诉苦。","Вы жалобно ску́лите на %s.","Lloriqueas patéticamente a %s.","Você implora pateticamente a %s.",8323198
"","%s whines pathetically.",0,0,0,"%s在可怜巴巴地诉苦。","%s жалобно скулит.","%s lloriquea patéticamente.","%s implora pateticamente.",8323198
"%s is amazed by %s!","You whine pathetically.",0,0,0,"你在可怜巴巴地诉苦。","Вы жалобно скулите.","Lloriqueas patéticamente.","Você implora pateticamente.",8323198
"s is amazed by %s!","%s whistles at %s.",0,0,0,"%s对着%s吹了一声口哨。","%s свистит %s.","%s silba a %s.","%s assobia para %s.",8323198
" is amazed by %s!","%s whistles at you.",0,0,0,"%s对着你吹了一声口哨。","%s свистит вам.","%s te silba.","%s assobia para você.",8323198
"is amazed by %s!","You whistle at %s.",0,0,0,"你对着%s吹了一声口哨。","Вы свистите %s.","Silbas a %s.","Você assobia para %s.",8323198
"s amazed by %s!","%s lets forth a sharp whistle.",0,0,0,"%s响亮地吹了一声口哨。","%s издает резкий свист.","%s emite un silbido agudo.","%s emite um assobio agudo.",8323198
" amazed by %s!","You let forth a sharp whistle.",0,0,0,"你响亮地吹了一声口哨。","Вы издаете резкий свист.","Emites un silbido agudo.","Você emite um assobio agudo.",8323198
"amazed by %s!","%s works with %s.",0,0,0,"%s在和%s一起工作。","%s работает с %s.","%s trabaja con %s.","%s trabalha com %s.",8323198
"mazed by %s!","%s works with you.",0,0,0,"%s和你一起工作。","%s работает с вами.","%s trabaja contigo.","%s trabalha com você.",8323198
"azed by %s!","You work with %s.",0,0,0,"你和%s一起工作。","Вы работаете с %s.","Trabajas con %s.","Você trabalha com %s.",8323198
"zed by %s!","%s begins to work.",0,0,0,"%s开始工作。","%s начинает работать.","%s empieza a trabajar.","%s começa a trabalhar.",8323198
"ed by %s!","You begin to work.",0,0,0,"你开始工作。","Вы начинаете работать.","Empiezas a trabajar.","Você começa a trabalhar.",8323198
"d by %s!","%s yawns sleepily at %s.",0,0,0,"%s对着%s深深地打了个哈欠。","%s сонно зевает, глядя на %s.","%s bosteza con sueño a %s.","%s boceja sonolento para %s.",8323198
" by %s!","%s yawns sleepily at you.",0,0,0,"%s对着你深深地打了个哈欠。","%s сонно зевает, глядя на вас.","%s bosteza con sueño a ti.","%s boceja sonolento para você.",8323198
"by %s!","You yawn sleepily at %s.",0,0,0,"你对着%s深深地打了个哈欠。","Вы сонно зеваете, глядя на %s.","Bostezas con sueño a %s.","Você boceja sonolento para %s.",8323198
"y %s!","%s yawns sleepily.",0,0,0,"%s深深地打了个哈欠。","%s сонно зевает.","%s bosteza con sueño.","%s boceja sonolento.",8323198
" %s!","You yawn sleepily.",0,0,0,"你深深地打了个哈欠。","Вы сонно зеваете.","Bostezas con sueño.","Você boceja sonolento.",8323198
"%s!","%s boggles at %s.",0,0,0,"%s对%s不置可否。","%s в полном недоумении смотрит на %s.","%s se queda boquiabierto ante %s.","%s fica boquiaberto com %s.",8323198
"s!","%s boggles at you.",0,0,0,"%s对你不置可否。","%s в полном недоумении смотрит на вас.","%s se queda boquiabierto ante ti.","%s fica boquiaberto com você.",8323198
"!","You boggle at %s.",0,0,0,"你对%s不置可否。","Вы в полном недоумении смотрите на %s.","Te quedas boquiabierto ante %s.","Você fica boquiaberto com %s.",8323198
"","%s boggles at the situation.",0,0,0,"%s对这个状况不置可否。","%s в полном недоумении от происходящего.","%s se queda boquiabierto ante la situación.","%s fica boquiaberto com a situação.",8323198
"%s让%s感到很惊奇！","You boggle at the situation.",0,0,0,"你对这个状况不置可否。","Вы в шоке от сложившейся ситуации.","Te quedas boquiabierto ante la situación.","Você fica boquiaberto com a situação.",8323198
"s让%s感到很惊奇！","%s tries to calm %s down.",0,0,0,"%s试图让%s冷静下来。","%s пытается успокоить %s.","%s intenta calmar a %s.","%s tenta acalmar %s.",8323198
"让%s感到很惊奇！","%s tries to calm you down.",0,0,0,"%s试图让你冷静下来。","%s пытается вас успокоить.","%s intenta calmarte.","%s tenta acalmar você.",8323198
"��%s感到很惊奇！","You try to calm %s down.",0,0,0,"你试图让%s冷静下来。","Вы пытаетесь успокоить %s.","Intentas calmar a %s.","Você tenta acalmar %s.",8323198
"�%s感到很惊奇！","%s remains calm.",0,0,0,"%s保持冷静。","%s сохраняет спокойствие.","%s permanece calmado.","%s permanece calmo.",8323198
"%s感到很惊奇！","You remain calm.",0,0,0,"你保持冷静。","Вы сохраняете спокойствие.","Permaneces calmado.","Você permanece calmo.",8323198
"s感到很惊奇！","%s lets %s know that he is cold.",0,0,0,"%s告诉%s他感到很冷。","%s lets %s know that he is cold.","%s le hace saber a %s que tiene frío.","%s informa a %s que tem frio.",8323198
"感到很惊奇！","%s lets you know that he is cold.",0,0,0,"%s告诉你他感到很冷。","%s говорит вам что он замерз.","%s te hace saber que tiene frío.","%s te informa que tem frio.",8323198
"��到很惊奇！","You let %s know that you are cold.",0,0,0,"你告诉%s你感到很冷。","You let %s know that you are cold.","Le haces saber a %s que tienes frío.","Você informa a %s que tem frio.",8323198
"�到很惊奇！","%s lets everyone know that he is cold.",0,0,0,"%s告诉大家他感到很冷。","%s lets everyone know that he is cold.","%s les hace saber a todos que tiene frío.","%s informa a todos que tem frio.",8323198
"到很惊奇！","You let everyone know that you are cold.",0,0,0,"你告诉大家你感到很冷。","You let everyone know that you are cold.","Les haces saber a todos que tienes frío.","Você informa a todos que tem frio.",8323198
"��很惊奇！","%s lets %s know that she is cold.",0,0,0,"%s告诉%s她感到很冷。","%s lets %s know that she is cold.","%s le hace saber a %s que tiene frío.","%s informa a %s que tem frio.",8323198
"�很惊奇！","%s lets you know that she is cold.",0,0,0,"%s告诉你她感到很冷。","%s говорит вам что она замерзла.","%s te hace saber que tiene frío.","%s te informa que tem frio.",8323198
"很惊奇！","%s lets everyone know that she is cold.",0,0,0,"%s告诉大家她感到很冷。","%s lets everyone know that she is cold.","%s les hace saber a todos que tiene frío.","%s informa a todos que tem frio.",8323198
"��惊奇！","%s comforts %s.",0,0,0,"%s在安慰%s。","%s утешает %s.","%s consuela a %s.","%s consola %s.",8323198
"�惊奇！","%s comforts you.",0,0,0,"%s安慰你。","%s утешает вас.","%s te consuela.","%s consola você.",8323198
"惊奇！","You comfort %s.",0,0,0,"你安慰%s。","Вы утешаете %s.","Consuelas a %s.","Você consola %s.",8323198
"��奇！","%s needs comforting.",0,0,0,"%s需要被安慰。","%s нужно успокоится.","%s necesita consuelo.","%s precisa de consolo.",8323198
"�奇！","You need to be comforted.",0,0,0,"你需要安慰。","Вам нужно успокоится.","Necesitas consuelo.","Você precisa de consolo.",8323198
"奇！","%s cuddles up against %s.",0,0,0,"%s靠着%s睡去。","%s cuddles up against %s.","%s se acurruca contra %s.","%s se aconchega em %s.",8323198
"��！","%s cuddles up against you.",0,0,0,"%s靠着你睡去。","%s cuddles up against you.","%s se acurruca contra ti.","%s se aconchega em você.",8323198
"�！","You cuddle up against %s.",0,0,0,"你靠着%s睡去。","You cuddle up against %s.","Te acurrucas contra %s.","Você se aconchega em %s.",8323198
"！","%s needs cuddling.",0,0,0,"%s想要被拥抱一下。","%s needs cuddling.","%s necesita mimos.","%s precisa de carinho.",8323198
"��","You need to be cuddled.",0,0,0,"你想要被拥抱一下。","You need to be cuddled.","Necesitas mimos.","Você precisa de carinho.",8323198
"�","%s ducks behind %s.",0,0,0,"%s躲到%s身后。","%s прячется за %s.","%s se agacha detrás de %s.","%s se abaixa atrás de %s.",8323198
"","%s ducks behind you.",0,0,0,"%s紧紧地跟在你地后面。","%s прячется за вами.","%s se agacha detrás de ti.","%s se abaixa atrás de você.",8323198
"%s восхищен %s!","You duck behind %s.",0,0,0,"你紧紧地跟在%s后面。","Вы прячетесь за %s.","Te agachas detrás de %s.","Você se abaixa atrás de %s.",8323198
"s восхищен %s!","%s ducks for cover.",0,0,0,"%s蹲着藏了起来。","%s ducks for cover.","%s se agacha para cubrirse.","%s se abaixa para se proteger.",8323198
" восхищен %s!","You duck for cover.",0,0,0,"你蹲着藏了起来。","You duck for cover.","Te agachas para cubrirte.","Você se abaixa para se proteger.",8323198
"восхищен %s!","%s thinks %s is the son of a motherless ogre.",0,0,0,"%s认为%s是个没有教养的家伙。","%s thinks %s is the son of a motherless ogre.","%s piensa que %s es hijo de un ogro sin madre.","%s acha que %s é filho de um ogro sem mãe.",8323198
"�осхищен %s!","%s thinks you are the son of a motherless ogre.",0,0,0,"%s认为你是个没有教养的家伙。","%s thinks you are the son of a motherless ogre.","%s piensa que eres hijo de un ogro sin madre.","%s acha que você é filho de um ogro sem mãe.",8323198
"осхищен %s!","You think %s is the son of a motherless ogre.",0,0,0,"你认为%s是个没教养的家伙。","You think %s is the son of a motherless ogre.","Piensas que %s es hijo de un ogro sin madre.","Você acha que %s é filho de um ogro sem mãe.",8323198
"�схищен %s!","%s thinks everyone around him is a son of a motherless ogre.",0,0,0,"%s认为他周围的人都是没教养的家伙。","%s thinks everyone around him is a son of a motherless ogre.","%s piensa que todos a su alrededor son hijos de un ogro sin madre.","%s acha que todos ao seu redor são filhos de um ogro sem mãe.",8323198
"схищен %s!","You think everyone around you is a son of a motherless ogre.",0,0,0,"你觉得你身边的人都是没有教养的家伙。","You think everyone around you is a son of a motherless ogre.","Piensas que todos a tu alrededor son hijos de un ogro sin madre.","Você acha que todos ao seu redor são filhos de um ogro sem mãe.",8323198
